Обис коды столбцов профиля
08,00.00.01.00.00.255,02
03,01.00.01.08.00.255,02
03,01.00.01.08.01.255,02
03,01.00.01.08.02.255,02
03,01.00.01.08.03.255,02
03,01.00.01.08.04.255,02
03,01.00.02.08.00.255,02
03,01.00.03.08.00.255,02
03,01.00.04.08.00.255,02

13.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
14.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
15.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
16.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
17.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
18.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
19.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
20.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
21.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
22.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
23.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
24.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
25.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
26.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
27.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
28.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
29.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
30.06.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
01.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
02.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
03.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
04.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
05.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
06.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
07.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
08.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
09.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
10.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
11.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
12.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
13.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
14.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
15.07.2022 0:00:00	4609456	3074755	1534701	0	0	0	5617	8481
16.07.2022 0:00:00	4609457	3074756	1534701	0	0	0	5622	8481
17.07.2022 0:00:00	4609457	3074756	1534701	0	0	0	5622	8481
18.07.2022 0:00:00	4609459	3074758	1534701	0	0	0	5627	8481
19.07.2022 0:00:00	4609460	3074760	1534701	0	0	0	5631	8481
20.07.2022 0:00:00	4609461	3074760	1534701	0	0	0	5633	8481
21.07.2022 0:00:00	4609461	3074760	1534701	0	0	0	5633	8481
22.07.2022 0:00:00	4609461	3074760	1534701	0	0	0	5633	8481
23.07.2022 0:00:00	4609461	3074760	1534701	0	0	0	5633	8481
24.07.2022 0:00:00	4609461	3074760	1534701	0	0	0	5633	8481
25.07.2022 0:00:00	4609461	3074760	1534701	0	0	0	5633	8481
26.07.2022 0:00:00	4609462	3074761	1534701	0	0	0	5636	8481
27.07.2022 0:00:00	4609462	3074761	1534701	0	0	0	5636	8481
28.07.2022 0:00:00	4609462	3074761	1534701	0	0	0	5636	8481
29.07.2022 0:00:00	4609462	3074762	1534701	0	0	0	5638	8481
30.07.2022 0:00:00	4609464	3074763	1534701	0	0	0	5641	8481
31.07.2022 0:00:00	4609467	3074766	1534701	0	0	0	5650	8481
01.08.2022 0:00:00	4609470	3074769	1534701	0	0	0	5657	8481
02.08.2022 0:00:00	4609472	3074772	1534701	0	0	0	5663	8481
03.08.2022 0:00:00	4609600	3074899	1534701	0	0	0	5673	8533
04.08.2022 0:00:00	4609870	3075161	1534709	0	0	0	5673	8646
05.08.2022 0:00:00	4610390	3075603	1534788	0	0	0	5673	8873
06.08.2022 0:00:00	4610756	3075921	1534835	0	0	0	5673	9029
07.08.2022 0:00:00	4611322	3076487	1534835	0	0	0	5673	9282
08.08.2022 0:00:00	4611337	3076502	1534835	0	0	0	5673	9288
09.08.2022 0:00:00	4611540	3076705	1534835	0	0	0	5673	9376
10.08.2022 0:00:00	4611769	3076934	1534835	0	0	0	5673	9473
11.08.2022 0:00:00	4612074	3077239	1534835	0	0	0	5673	9603
12.08.2022 0:00:00	4612427	3077561	1534866	0	0	0	5673	9754
13.08.2022 0:00:00	4612572	3077706	1534866	0	0	0	5673	9814
14.08.2022 0:00:00	4613333	3078386	1534947	0	0	0	5673	10149
15.08.2022 0:00:00	4614012	3079037	1534975	0	0	0	5673	10446
16.08.2022 0:00:00	4614248	3079273	1534975	0	0	0	5673	10552
17.08.2022 0:00:00	4614574	3079599	1534975	0	0	0	5673	10693
18.08.2022 0:00:00	4614911	3079935	1534976	0	0	0	5673	10839
19.08.2022 0:00:00	4615324	3080348	1534976	0	0	0	5673	11021
20.08.2022 0:00:00	4615704	3080728	1534976	0	0	0	5673	11188
